authorization_status,cscan_decoded_sha256,cscan_source_sha256,dataset_id,initial_nominal_budget,mavis_authority_sha256,native_height,native_width,roster_index,specimen_id,surface_authority_sha256,surface_hypothesis_sha256,surface_path,surface_sha256,surface_top_cells,surface_transform_sha256
AUTHORIZED,df7849abccf7a0815e220318e867ad4b488783d633190c95db88a75106e28969,249be70e88565c20f2bb0ed546d32de4d5328afb4e1f08ee59109ebdecbf51ff,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,70,q24-27,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,f15b28793cf437a950970788342f7db7da0f0835bbfe0e15cbf57e17b8010ebc,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-27.png,ccf81a73d98d5d9d77d5888a7882f132da691c7902160c610d0968c0a1667d12,27;28;34;35;26;32;19;10,1ecb92e682ef542a486dad1dd0dda72a3302cee985d2bf3654c1d21d16d30b24
AUTHORIZED,753f91db6a76dd48c65fdd26f8e6e9f4fceff376f0a0f21bdb65846cd47c985f,e1030ea914e6136a991481b6e4a7579a07a0030b2768fe9bd7a14251a300d441,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,71,q24-28,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,5b4ea3a85860278a3799a39d832c94483052a7e5747ff2ee7c6a30e96a4ec20d,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-28.png,87c389829540656ebec9470e5a0340e6072e6703b7d55f2ca481164804bd47f1,27;35;51;50;56;34;54;43,90f83c02a848d02cf40089a9f6921ea95b4986fa62b85691ae143f147d018b10
AUTHORIZED,97580273ea3a0fe4cae19014e604129eb444ae0dbb6ef7d37319a40a5526b506,f8f144b6f5a3c5ee6b31478d66c712e5a655c3a430da8aa8e0c16871cbe94a85,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,72,q24-29,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,735780f373f65ceceafb4380097cc1e25f1b540bb84788270f6d2ff0cb884d4a,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-29.png,bba0c3631692d5eaab633b0f19ac0584534548649b6926f652758e6f05c3e855,27;28;34;35;19;38;37;50,ecdac0d95e275b48a64fb88f6b54621dbf95ac2e63aa52842844229dc55af8dc
AUTHORIZED,d5eca27305a014b924b90b7618ee8ee2a9a5f6daa7b9dd3c2c6ace4b0cc9cf58,46fa140977bcbbf79e71b85cf08068fa571b36860c66283ef098682daa3aefbb,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,73,q24-30,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,e8e81d6f48240ec9950b02de0d175c98ddb99d8dce12161fa57f63684bbe7449,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-30.png,081f9de52a4be0add35cff8d04307ec52b2efc68b658bd639e2846ec317b1231,27;10;11;50;35;28;18;51,b3c5a59e5240c0dfe7233d61b89f504b23d429fcbc30b012ddbc1d7d2b0ae1f7
AUTHORIZED,55de6d1d6394541f3dec2b96d3ee5b2339d7b3eb3d79dd3d15c61e63ce5db53e,ca7d3ffcdbc21dbd9852b1ee8d8dbab150945f1859312b2a9d59304adcc6c70b,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,74,q24-31,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,70d0cc4f598047c7ed84279d90549456ff2027a16f21f33e6a5bcd9865c605e4,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-31.png,7a4d6e50495f5e8e65d3ce635f8de343ecb8ef6117466de90e0bbba866115841,28;35;27;51;30;53;43;14,f6a815ab7be50d4988109cb51337efa8f448bbc679596df80ce2e14433de8c8f
AUTHORIZED,ace5a246a0a6c4d585a9e6fb339c117f718ba6aa847fde689a594c7cb58194b5,63ad4845314e1333feedc68cc65fcc37e9c06a7478f6b2e2060316d9b55e4ce4,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,75,q24-32,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,d65f5fc5c9e36c4953d51d2257e6e7b5cdeb376cb7c9a0d0f42f7537c3598bb2,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-32.png,91a54d7baff01afd0f1bf02f3168b805c176f1eb38c8c687be8483fda5362a9b,27;28;35;54;22;51;30;14,3e01532312a5d79c6ba043b8fe8bfe396390ad8af8f8fcfa9e0b130293410ea4
AUTHORIZED,38b9a977b29b905327039f628ba19e16bebaa7292aa5ce2671ca941fb39b4824,e8a7fb7879b0d0c48d6b2a07963aa242a7feb33aa262db1deb8107c4ba80495e,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,76,q24-33,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,531ab4b9d2042bf3722f97b712710a0f35af641b87519485f15681c8edd8f6e7,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-33.png,c3461ba337c907a95b7ba71452829bf7b7d2ed55dac65ad7dbb2440cc2e54833,35;27;28;51;53;50;48;54,55adc3c8477b7d839e2e0f2a3fcee700d486a285d59c57f64b4b674769310231
AUTHORIZED,10b16ea7ec9cfb1e37d20276278c52de85b2b1f23d44e3bda4cf2f2c789816a8,66b4efb50a924f0f2d04757dceb87fcab70316ab37c36ff70ee8140e883a1031,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,77,q24-34,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,6b5bae067c6eefe377d2c78ad868102e0838a8957fdd8e5d0e2c01f869d8f6c2,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-34.png,9dd75cbfb1774ddf127121995c107e0b3116e37701da1b757cc3dc5fd6cf4baf,27;28;35;38;51;36;11;54,7f51e9cedcceb49eac59164f777f3168e82862f635074de6e3e6ef2b3062b0cb
AUTHORIZED,7a738ff22cce3ff1c002340d0523f08195cf8ce22293c0809dead0155cd6bbb0,41a2dcbcb36543cdf1c128dc5b5c92f018d698a8d3faba9d8d45bf5813cfdad0,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,78,q24-35,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,027835a80a576298dea225b5ad43c5beefd4bfa5318419d6e520214f92a8ff0c,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-35.png,455c678df1b038a1bb24febf6fe089048ad44b409af83676c9ecd49cb0bd1554,28;35;27;54;36;51;46;53,ca82ca293a1ae412e64f1cb96b1a8e970b22c1c4ac119e53cfbd308a56420575
AUTHORIZED,0f4996b93d157ff06130bc0380ea4c241d37dec184380655f2b8d9cf7a803221,438f48a5549cd340ed5e10831f1b6397364f6dc8e7b997edef16c52464728c85,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,79,q24-36,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,5507271e23a399728c7c393356eedc6e5262dacd50337eb34f4b2754cf39f1db,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-36.png,fcf6f552efe820e418b9468785111d90f42ed1495d7dcdebb9ec84dbcf1befb3,27;35;28;19;26;20;11;18,eda2178c95ba275325a5bceef629c9272b0a62ceac070b8b6535769a2a790ca8
AUTHORIZED,136b6aea858a0e80bcc0c0e45d63f70ebcfa7675d6dea0cbdc0fd36c52dc3fec,0caa2bdfff372124f9116725fefe96fcb76700bc2775e991a623aec5ebd1b4f2,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,80,q24-37,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,178db7190d7d2263c7194fa80c336b520718cfaa7b9e8c560787b5b2e72c21dd,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-37.png,34600ca09fdde8eb983f515056f9c68de095c71b215194337fb539a64d49794f,28;50;27;62;53;51;54;21,babaa6ceabedbc8cd80a3ab1633dab6f256a94f31e3e274d8651c5286713b25e
AUTHORIZED,fd4c3ed3975218126878e24fb6d5d8613aea31d2ff569149e28cb902ab0d8882,0f5f3384c56a763927fa635a97ee20c0b995b194fb596b96cbbabe0cb4839254,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,81,q24-38,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,44b90e0361bdff243d6e7dfab817e511f3c95dcb03c0f246d3c8b32c51df4cd9,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-38.png,30fefa69accd60e954cc50ca18fb33787e0da30e2d8149ce76953cbb2270e546,27;32;35;7;28;14;51;38,786998276966255088e0a623bd234b0188e03e1a78b8ea093b88fcc2946b67fc
AUTHORIZED,cb57e9eafcc8d91f1c2f4b7229671810a461133f78e339eb6eb7100ca819a202,4769f3c54777c305a1b1398f627a6734c7eff184edb72f733f68fd8d53e6db21,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,82,q24-39,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,217b0db5f6d3e2c8e0bee98ae6694c4afca5cd98bef5722e931bcf0505485338,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-39.png,cc6dc3d37cb1af3667e0c488dbe7edf9f1737f85d40b19ac0881e701b66940ad,35;22;30;38;14;19;34;37,6b10be894c1a528283e3d64ec7bba70a903b6bd7dc791312c321bb3f247c2c3b
AUTHORIZED,4a93142ddf87d238c09eb1ae7e296a41e4ac26077ebde6b81e6f88878dd817f8,888ba49cc90410ef4b1326c9fc8bfb51b6e6c84379136a010e5a9a024d6c01f7,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,83,q24-40,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,117962d96827b9ab9dd8aa5bc6031b9a213b6dc49e3d602334c0a4ab040837e7,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-40.png,328cf2d21150686f864f24f9d7575f2569c6985d126ada09b932966a485e9c1c,27;35;36;43;59;22;50;34,e7d593bc193d46df96a8f9fe45c4edeb211c971bfca72de198693936d826ae2d
AUTHORIZED,75090c314caa33db82de578ffdfa724fc1982acdd63746a10ab8b410e34cbb5b,b55cec4519b118f31e5b8b239b14b12482910873a043420f6bb5ffeaa32f9d53,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,84,q24-41,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,d11b8b0526dc22e6de553a2bff81a8ac98d8acf1921b011edc67e36543614cfd,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-41.png,aad560a16f8f0fb61db30b84b161d90f5751ac88b26a5b1463eda5621e55122f,27;36;28;35;19;38;11;43,ca9180628073c0c3a8e670f3a820b7346f5356a7af75e04ea73ef5c70ed2ab54
AUTHORIZED,e0e86ff3a35894835048adb0492a55e5efcdccea5436e6a7b72e54b9347cd1bb,c2fc746e9baa9b64415b2e59d1b7904ef65eef0033e9eb752189a7426f8b118e,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,85,q24-42,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,9dc16b9605a596ff56174922d6dd2408fe6c9f62482991c39573f215f5dc4575,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-42.png,f8156b17409d073fdf98f36ec46aa0cb311339d906551bae7757b3808d35786c,27;36;28;35;56;63;62;50,349ada83d0f78ff40051c066e17b22df20c544b5128ceb4657e1ee76b98bc284
AUTHORIZED,e3872235f3f134cd9548f0e5f8c6dd34a3d55b0ca3a6778da1ffc2b336bb4b89,0a240393f15ca5d236dade8535703adbbed0dbb636b6feb4415a3ec0b2409f46,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,86,q24-43,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,3957448496eccaff66efef7183cdf4a513d9daf35601ab033c96cb924632c63e,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-43.png,da39a1a259fc2b472f62d5de14713c11619f7011cada4fa46f293f34f3ce8970,27;28;36;35;34;43;26;42,2a0a0376012acf635c6bea6953e8bce38906f2a09bc18caf9deea11996979762
AUTHORIZED,ed9860ee3f080ca0dac271230062469a21a2e7a3ebc232baa8ed29e2d43c45cb,a87bb031a5bcbecccfa85f8dc0633fc4e916e984a5b9f5c01c24de5f0dbff57e,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,87,q24-44,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,a57641e6272bacfa4963e9adc6d1d6ff88a89f6db087f7e0f7fa9bc153804bc8,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-44.png,ff6f1c4e8d3da64f71465af0ca3809334dabe01f4376d093151386560aba6f41,27;35;36;26;51;43;19;30,b2dfa5cba87d9b606de4e5052f37d96bc6ab94fa230922b7ec70b954a25c719a
AUTHORIZED,15caaaef8abfc8cb984b08df5ef380d5453a9e2a0468d1b5c9f716ca27ef61cb,2de033f926011c39767d697d912ddd5a514025591fb3fb99ca4d1a35af35d7fb,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,88,q24-45,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,65671745f4eb7a19bbb22ba2a112020a157179ea2fccd1a81a7a63a85d5a23db,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-45.png,a22aae21aa2e4b73e8bd8387dd99fd24d7f0dcbefbb862d612dd8334c8fb1a11,28;27;35;36;43;37;52;51,b89cc16d30f598dbe6334e680180e7e79150536eb5cd5b147205ff2c4f9bd805
AUTHORIZED,98d32ace5cba7e0fcbbe53873a5fc261a9bac559ba2ea3ed5e92956a7a382ebb,d3f6076782495f96bcfe451e56c4009ceb48e139ac5e42028eb81d5cf74718a3,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,89,q24-46,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,da2f2a604790060e0618fbd95089af575c9b1507dc8ed9f4844c7dd0c84699c6,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-46.png,667c198f6ee7dcc28dd352d467ac1d1048fd3563327741eb82cd3c5ca288044b,26;35;27;25;18;17;33;34,a2d4967a742b906c7cea256d90dd4ad27cecb36c67bded7ac91b2e9e1b138a5a
AUTHORIZED,b774cce3a9cc92b371616fd3f714846352dd8af7752e749521bd7c6c17787346,b7d83421bf3b7e12d4bbc0ce57153b035bc75b424ce3ae0388101e3edca5c811,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,90,q24-47,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,99a9e3ad94b98e511e68241e8e348970a04f083095c581e2a2a43130165a6421,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-47.png,eff20dbb7615aaf4f17620af78f8394928118402d795c0e4e225575c64c767fc,24;32;40;48;16;8;56;0,a3ead5d874a9855ed320d2ac70dafd2dffec866547e52cf4168abefeb479583a
AUTHORIZED,ff2ee7a05d63c690c7b4861e9a9983057401b189f1b136c6442fcdd4f047c652,891dc75c089b0bd4362492f6c84fe4ddb9ed484b9c4e00c92b69184e1d2b0037,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,91,q24-48,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8143d0e5840231003b88253a6631cae9d57a7b044e8ef96cb26a89daad9b3fb3,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-48.png,89090ab85a001ed26f3133af555ebe6f56fe894068bb0330eef57c45759673cb,28;27;38;10;14;54;32;35,f8117f0139f99b361df35d4ec634f3bf9aaa1a042448990174ae7565fec06322
AUTHORIZED,aebc2885a5e133e4223782da393bdfe955abcd4bcd3f323096bc6385b37bd782,3db90c9f51d95c34820d9233395cf58473fde477367f3b30363efa565a6dc400,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,92,q24-49,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,f3092b4112dc5ef1dfdd7c985ca558410587e590b2751f37d5e95059b5d67971,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-49.png,df2ef39e079d31b6e3b25682b9759ddaea0e764c5559327fbde7ff7f3dba54cd,27;35;14;38;10;32;28;54,3c58e9dc7337bdae5d67d77529b13a01f1ff3a1d5dfcb8bfe06fa743f5b7da1c
AUTHORIZED,e0a25bb4eab366a768e5ec847b0b1a507ae695bd0fae4a6547cabe784a67764d,7186613586d221bcb3c009e0559d2dea5c95deabd1c87fd33ad69b7228e4550c,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,93,q24-50,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,d847f6e5adb5c4f4ada4dd4b5c08df072f204cb5e7dfac9e20b41470f9dbfcfe,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-50.png,bd766dbf12e804a9e5f995e31534529aae455b7f5e99eb584696343ff87f2b17,27;28;35;19;26;10;14;51,4ec41eba61372938277b633423ea4ef2ab0901ef9d667b11c7061991b2e63adf
AUTHORIZED,7b3a64aa0a9e40a86f37dedf3e67f3dedb710389ae323e88efe697c4bd72ced7,4d313ddf25ee7d156b42811c79d08cf6b7aebb5b2e54de2c2d077e0e93523bbc,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,94,q16-1,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,044a0a2405bf3bcefe28663df25fec94892a9cd5fcc289e5940d04efdd5cb344,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-1.png,67f396c4fc96ec7902186cab68cd9d0c24c96a1cead5ce7ac597ca5f2484078a,54;38;53;51;52;27;48;55,9c8823c10aa8330170249c8686fb657db2fd03da2794f924beb7f71fa0d58196
AUTHORIZED,2aab15918c534abe2233cdb47f45cf9c55d0df0e1c17a6f64a808f55449f39f3,545f7ec77650e7600917ba62b8756945c92d06e0601b48086ba0aa2e1c76f98c,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,95,q16-2,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,d6495d5206f7be6651b030db8f3352a789072f4a316aa58437c1834c268afb62,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-2.png,489ed0a98222414db39abefd1d57737bf983a70c583241cdaa4b13ab4f318079,27;19;35;10;46;37;18;36,690d300ac9138f4dd65ef36b28421ccd0c52e83dc14839f45fd1ae2edeccfdf2
AUTHORIZED,6bb2509e2e6f5f1e64ef1e642efaa0842223169dc119a9bb43592178f029c7fb,d8bce00b811b8a9c284ce88f989689032ebf98a72841c8943af5a57f085fd0e8,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,96,q16-3,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,0afb2e954de4e9f5505ee7e3e28694261078364dd169d4ae79f6ba014addbfeb,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-3.png,e213240f4c80a0e754da56679b739c74fe8b5a0459c96d634364dfe56754a285,27;35;51;43;30;19;54;38,47ba187ffb8b78c944d88e76c37d75de49bcb3211806431cb91004bb9971bb43
AUTHORIZED,a48a6bf5fa842ed6d22965e0534c7903cd1e0e14a48c4fd61622c1679208b2a2,20b2a0c355cc62177e2c18da13c3ca65f22c5bc8e6e93a29ed96f0dd924031e4,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,97,q16-4,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,6eb3b233464857e25daca543a2a1b420ddff5130e600a90a270ad3c7862b9dcd,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-4.png,391ba24eac629826b6c198611a1e30c1f4899e22e3f7e187e5371bc6de758f12,51;43;50;35;14;27;13;52,8abd2b2d36ba36944cc93a8b9e77cf41469322b6abdb44e32caf43c8a6456faf
AUTHORIZED,8f0a77d701a5e08f1c70121296c1cb9099bc220d96d894295c7e37fad8f461c9,285457c4b818268380ae326ec65b300eb262a45faf1c8cb1047a7c54836219ca,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,98,q16-5,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8b140bf1ecdfefc8a68bdb85a14f8b157a19bc5682ab28b91026f71380861619,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-5.png,f0ccd1c7c20b3e4ba0f41620dade671fd295f688c00f8c9a68c2d374bf344950,51;43;27;35;38;54;14;19,24489d4937f68b3f83741f82e841375a5e2a857049336bab3a25e1e238db0f53
AUTHORIZED,f12e2d8d062ad12c8047af9b9b00e2b05729e88f3673358666c1256bd28ebb83,bf9b2f864289c8b07d8df28e31bab74cfddcb9a04683aa9d7c3b00f3e7a2572e,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,99,q16-6,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8cf637b5e8de36eb3577318f7a7a60184a67ab6db6439573d69da4939c50e32f,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-6.png,f80208b89a0d53ce3118ae8e8f91e26907e1d543a78695262c0ab7fb0dc2c63f,28;35;36;27;19;38;37;10,b9e0e5eb199a801c846b036dfe7fc28264158dbf31016bed41f131a31a32bfc0
AUTHORIZED,3e0afc4297956cc9d099c584cd347d3568caa82d41323fe384cd4a89aa1fe883,d4d8f534176be7a86b6b65c012c1c6b2217d305cb4af9698ea98cf37c6220522,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,100,q16-7,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,3d1f4536452958ab237c3d6d0537009463ef3dc7b9bdb6403154af0cd6a5df2d,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-7.png,fba20cddbde029deef62d3c31735e55b6d4b75069ae02c8b749596e94540153d,28;27;35;51;19;36;29;43,632ce204bd6e19e03e5fe8b720ace0006d5fea2447658af6a30ab11cc6d3b689
AUTHORIZED,8b0f153c01aae3c67e09a27c1908f1966e19e8c372ec1e707e5ad971a973d7a8,8751cf3ccd04345642f6d65b1224c077815fe0f1e971f1f32c3f49b294da46e6,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,101,q16-8,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,55e6c775a40f1c5c1e011b2827b6280eb3aaa2f4eadf61f86a017452bf28134b,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-8.png,a5d5c5c9b51967c5a554e7890b9256607097eef4d18a5ea856f03dfa03a7b81c,35;27;13;36;38;14;11;50,e819590b54f98b9a77911542adb7b55ab7825a0bcc053b273aa41ed29b3cd3ae
AUTHORIZED,c51e12642039d5ff7d95c1a57512e2e51441d21ff52f5cf5901ff4355454c025,0d1529616f897952436ca62733d41e3421635a9fb605f1e7422b2773bcef89d5,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,102,q16-9,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,9b875b1f644f2e17434ebd2e7bc483309fbaa6c8a8448d3c34f65b2a6b81c770,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-9.png,fe9f4771ba3397ec2e93add86c5d1489a1ab619b295abdb534e2a15438c68797,28;36;27;35;19;54;50;51,9cde8fad25e49473b78ee015017ad42cd3241e44572eaf7f0b09b10fd186f882
AUTHORIZED,9e94da6dea50166105360de63096d7ae2b2c682e0fc5bea704c5f56a92f52077,1f11b5275774f20a3cc4fdf646e01d1e1d48d8702d51befef9afe3d36dcdaf87,w68dtmpfyf,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,103,q16-10,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,294d303d7a31ab486104a0e3b67e8457b112da6c0c01ce0a305a6356957c9f7b,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-10.png,892e78ea24abe0f887f9f7de57c1b3d51019945a4f4eeded97801bc95b5bc5f0,27;36;35;28;51;54;19;38,dca522860229afd7f52c2d5842a0bcdd3bc7de68a57d84f2a41fc0da2c28a6fc
