condition_id,nominal_density,interpolation,outer_domain,inner_domain,pca_dimension,mae,fit_domains_json,fit_sample_count,query_sample_count,pca_state_sha256,ridge_state_sha256,source_p3_state_sha256,state_sha256
nearest_0.5,0.5,nearest,xcmzfsbd9t,yfxyg8jm46,8,0.14439235579255513,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,9a5d6b27a09ca78a14c49c8b09c94d40406fa496864bc5786006b7a54c6c04ae,71323c8f02030b68c278f2d26bcb0a00c4ee795d07c2d2725b23ea5163253773,1e14d25f01dbedc2736a59df3cba04c85170f34c42ebba95d72537422aa5e182,692c901337483a4e6a9e40705633a573c156e482ceba98a5b662e937245117c7
nearest_0.5,0.5,nearest,xcmzfsbd9t,ykhs7s2dck,8,0.29326976477363526,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,0cb75f4be580cc45495351b50d3f5c33956c29c1c06425f232a6da96a985977e,5c787260c4448a42e4364a98233f73dc5ea3ff291c7be0b9cf4a4fbf28448ec2,b02051b083d30f5eeaf04718436179355444d0f0ab785842cd1809f4340d4ef6,01c362ecb66f939ae9ccdbadbdecb63900257aca11da6b41fb7248871890ac33
nearest_0.5,0.5,nearest,xcmzfsbd9t,74t7kcdgkr,16,0.0993235163136311,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,feb178333900d56dfe3c9b0953a7db148668ecdb246a8ee845578f083fcd5540,e27e8368be71b26466b54536beed685a2232ce91985749c69c41530c73b540c9,c50ea2069036f02c926159b2b4ebb558d0116f11ec086885f88bdd9dcedb5b77,c35173dfddd4d9e75c02059555b6a0edfeda88f076c9293e7054d5da8aa24fa2
nearest_0.5,0.5,nearest,xcmzfsbd9t,cgtnjyggtm,16,0.13134631781398698,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,fa5e154b575d5b9a4d3cbeeefe0a6c4abee3c55a9561b7aa14d945d473853ebd,fd2a7d3b1ec8ee31e7d0444a5974ca609150cee94b86864b2e15ddd33c507fd2,2bd3a8274030111b172446610fb9a96544e282477c9a3203fbab32e3694e7d10,bcd1d4238405e277cf00853cccfff4a52ae89c68f3a0854c01cec46ad388740b
nearest_0.5,0.5,nearest,xcmzfsbd9t,w68dtmpfyf,16,0.10529956332966517,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,03b7a0865be8c046fd80456e1b0248b7085c7bd021f5bbd4053df2289656cf9a,68787cfca1453ef917742c62dee7652154cae8302fb33716fb045823f21c9967,4f0a4b57e1d1733f060aafa23b8d96b76ca67d5290955cae0bb4cd45dfe5dbeb,886370f4c1d142c0e926149bd4c091222f07ccfa62486f54d06171fb5b796d4d
nearest_0.5,0.5,nearest,xcmzfsbd9t,yfxyg8jm46,16,0.15675551024277115,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,de35f313e139ca88f4880af45999617083489074de15afdf12ccbcd3b1687788,68474bf8d3014424b3323a97603354552f21ef6ada537e5a72dceb433e91695b,58cf7c1f1370bad1379a5f4622acc4c5a65247c4f06a5c81e609b6f46d1128da,c453158de350127a8a8cb57d35b0ac93e81ba9e78eae36bd8ad381339361cf84
nearest_0.5,0.5,nearest,xcmzfsbd9t,ykhs7s2dck,16,0.2592328505456416,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,993e1211142958213af980065fc99af2d9757c8d962ac979dc0eaf42602e5cba,d8c1815814cb709288128ba37e3eccb724cc65389666663899fba6da99f232dd,07cf0c6be9a9f0c0ab1c48ba9a37f8f4b699378b38bede31581568a4798e8f3e,427dd8e053135d40a6974d7aa9597ab8c065ce7ec64eab6f42dead73be61431c
nearest_0.5,0.5,nearest,xcmzfsbd9t,74t7kcdgkr,32,0.0815077434111553,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,43813868e8ab5448d10fc57c6dd816f5de5d0cacbee3a6343f759915a9f29ae5,6f89d2d5beded5936c1a5af8a52cc975032e071a9f01e8eab98c1f2a8b6ac2c5,f57f579eea88848485141711d168a5766a8cd7c3b5016da3c63e3363df0e65c1,87a364ee7d5b0580f38d637e6c7dacb1ada5c4dfc0f32fa3d65e5cf09d2fa570
nearest_0.5,0.5,nearest,xcmzfsbd9t,cgtnjyggtm,32,0.14304604605728452,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,bdda575d8e077867cbec21c91b2759892d57af9a57f3d75f72f6f23511cd116a,f1fdcf894d3d778727cdc42cee66c620565178aadbad08124e172c6d3b8769ec,6fa5894c63992bbd3ba8732904fca12a6998ecd11b63a6bdc05e4219e69fc889,73c05e1b14efc4d8bb6249f43c0eaa2ed54ca26d995386298fc4ad72289225c2
nearest_0.5,0.5,nearest,xcmzfsbd9t,w68dtmpfyf,32,0.10928481973257137,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,265aed15650df0293ad864171371ad6f76f0150e912344f059135cf98b432c75,bb285cca0235bc33c17881c8b44468c1527bc6a41383c9681e8277fab8f73f1f,00e22c7f8628636e7736ff8ed9d04b7aaec1fae56bfd47857cf229ada384367e,d0c945044c99b64cc454eddb102ea6cf3af26e2a302dab82bad5950ad125ce74
nearest_0.5,0.5,nearest,xcmzfsbd9t,yfxyg8jm46,32,0.16211083212980892,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,f5cf697ba2512731d9f8e551e51a582c5b56aff75f8d91e4a8991075781d9796,af1ced35b4f25189d627712616ff3fd3762ca10bc9fefa64bd22faad82973bdb,fc1d288bda921065faebd34b975001d4c76d70592eabe3bb2ad19c43fc27f6a6,031ee400319230ed677df01c74265c6ddeb5817402c263d1eee9a08f0722aa76
nearest_0.5,0.5,nearest,xcmzfsbd9t,ykhs7s2dck,32,0.21356485832879626,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,d55da3510a8b7b355d11873249fbc8257ce58b9eed834581379df453bd286d77,441de1ce04efdd669e6733dd8ac35de92fa4b4a216a1de7e92e92d0092c558d8,d685f1855ace3893c59e26328b3b89dbad50070d892cac3e56282bc36d15f48a,2368e63a06e2988713c731c636486b89bc84fff7a50efa4c9e21d38e8dc3a6a8
nearest_0.5,0.5,nearest,yfxyg8jm46,74t7kcdgkr,8,0.06881475187254371,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,29d915e749ff1947b9025ec1634b7aa37ebbd6313a50feb62ae6a974267696b2,8be4c35badcb585b6a51d57913e68a34411e54764382706209d49ee8576aa620,27586c6755b6ac1fd8582c6deaa6f62a5c057b90068cb64615b6148391a27051,15c4e6288b52b5b707a28eab317fcee2ed93252f055b242db9b9365c5ff1583c
nearest_0.5,0.5,nearest,yfxyg8jm46,cgtnjyggtm,8,0.10761400043585011,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,ac29459c43f8fdbeae8f83283ef9ec3746521d12cbae7963e254b22095917f63,6038ea192f07e54a81de7876318bea6e08126831df4565a55e033877cd38d3c5,ca0a2f91296bdc47d8e8e7d5cf2636cd7b38fa6c7a9ea1869daabbeb922c9a2e,fe2734fb796e2797012029b23b418f891785a916322d587d62e622fb1378caf2
nearest_0.5,0.5,nearest,yfxyg8jm46,w68dtmpfyf,8,0.09706083334734099,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,6eb18e706d316ab56f875516226bf1bd641780adda05f8ff05e6af3c7aec824f,8c68d17bb5de9ddd055a55e5b21ca1f31cd28ca88870599d8fafd45da26b61d6,68115d42429d8dc0ece6540dc96653bca7dabaf0d369774a4d0454c0a27e3131,ce4b8f5f36b559ff39bd2323aa5d8f84d811eeed9bb34af48711e09a7d512813
nearest_0.5,0.5,nearest,yfxyg8jm46,xcmzfsbd9t,8,0.09561887187337259,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,a7cfa92a838ef4db78b54caaa8c5625db9e8b6cbacda4a3692b250fcd76fc8a0,71323c8f02030b68c278f2d26bcb0a00c4ee795d07c2d2725b23ea5163253773,57ccdc62892de99e11aec6309e169778506c19ec89197d2c45fc1cbe1484654b,2fe6d869a8fa1a34d79b5a3dfc856ef6d67cee5125878c0ccb6c12b455396825
nearest_0.5,0.5,nearest,yfxyg8jm46,ykhs7s2dck,8,0.1911192071151538,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,fd75d3d2a33026d3a61e7fa2836e5547302ca6e00aa9fd4c6a8ea842ebbc510b,64a79c928517f94aa6675e99b65efc1e15629c5f6da2a2ed6937847913f8c033,e1f06c557411bc22c60b11c8d4b5b52b86a9c6a3a3915c013c0b6503af2a38b1,095107f8ee3205b990fb6c33d0d3cabf4fe7a3bd58d169cdda9ee820f3fbc799
nearest_0.5,0.5,nearest,yfxyg8jm46,74t7kcdgkr,16,0.06970286327894755,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,57ccd92da3178393739e15534806818a63f15a8ee024c7c4b718dbe876007f0a,8a48ebc517272d0228ee9105525240bf564e03d04641109fecd51689dc918701,cdf123ee9cff92579d966d82fe0245a0bb853c4cda174286c8b0d7500dac174a,bcc6d1a30313a289db3f6384b9933c78fdba434bceed34105eda0c49343e2f65
nearest_0.5,0.5,nearest,yfxyg8jm46,cgtnjyggtm,16,0.11543262921177304,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,2d8ef6d7dde373d50b1f057d95b2dec33a68f64e5efc77a1b5693049510f11bf,fe81f1903038a3811a3b642065fd92e57cc0c56ab0b96fc9c6cfb8c289193751,693445ed557a0d53053129a365b9cfa7dd4919f0d397aeece8247e9255c7d906,7a2163c4bb6bb713a628b4d728ca1768c5ae0d6a89a9386f9bab6f19226bb0e3
nearest_0.5,0.5,nearest,yfxyg8jm46,w68dtmpfyf,16,0.09731245871409197,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,dcc76bdd7ca54e3033305c08cea84292fb6fb816435cb30b33e9e55f28358c7d,b5db8374277e6544c42da7b3c737f5d1c7a287ce9b220d209d45bca2d6462dac,ccbcb59139bc668100b034fa3d0a1114889c1ce8e6a099b7ae97ef679f8d009d,66c8dcbd744aa1a5f12f5347c3ab01f8e5944bd4713c8047830881b6e4f33a83
nearest_0.5,0.5,nearest,yfxyg8jm46,xcmzfsbd9t,16,0.107597877848813,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,79df7d4e2bb0f71505a44445b967f2ed7718a2b5d3423b17b1e4e612047e2274,68474bf8d3014424b3323a97603354552f21ef6ada537e5a72dceb433e91695b,391042809e3fae3a06394345ebe3c46a5c34e6af56f33de50c6ac911488c7a14,74d24e530e2a0b0d0f040db98c5c1188c7903c03cd45cd15a6b5ac0efba35445
nearest_0.5,0.5,nearest,yfxyg8jm46,ykhs7s2dck,16,0.18011247967498345,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,0b769eb402be79ffadf0d3a52aebe7ba1e8344d6bcf5e7885031b81d52836ebb,2b4d6b7712bdf02a545049415298f4fd2d9e3975be0f58f42793f35084f025f0,529339dff803c08b0df9d78b38ef439617f516ef2c9ee34d0565b48b5750cd69,9ecbd6e57d405e338c8b1470896f604ba800519071c1d42b2411afaa705c94fc
nearest_0.5,0.5,nearest,yfxyg8jm46,74t7kcdgkr,32,0.07955258154588904,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,54137883907e5a9715ca4fcb5945a1acfeef9e8ca5904d2599f5c0655b33c46b,cd70d3617f5b6f1d11767df50fd3b2e39863398ca6d6cd9ec8e4da486ebf63a8,34154af1a80dd37963e0cfbdfeb40a8384c090beb3285ad6c5893bc42079ffed,94955e327f3cd31597bcbdd529424a51eb511f6d6b2a12cb1c3d1aa42db17a68
nearest_0.5,0.5,nearest,yfxyg8jm46,cgtnjyggtm,32,0.12681631350891243,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,a96ecad76be97cd10be88f1597a43421a7ff6c105ea14e6561d5cb6b69d6297f,65e9d17bece7d597622b1d6b4c04d168f165d67ad223feaff5a7781f3916806c,1a6e2d57267089fb23fd21df9d1d1a59cca20d516fd2fd6886764d3da62cca52,a3e21a94bd186c36f0e4869f00ffbf16e342a2e9fef331b1a631064d03424a3c
nearest_0.5,0.5,nearest,yfxyg8jm46,w68dtmpfyf,32,0.09611992295179844,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,b5e1840c2567f0f2bfc75ff5082e0ebd7f587afe7cef297b5adc443c255e9c2e,c89932a733f8e51d31068268e124ac5fa38ef758b022a5e6e4e4a671405db6f2,ab6e1c979bfd635759e6447459d34be58369726b229afde87880e5bbc4616471,86c5573fffd2425012d98b6e0d68f464811da004c8273c608f0c5851c03ba992
nearest_0.5,0.5,nearest,yfxyg8jm46,xcmzfsbd9t,32,0.10011809398429053,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,20348a68292d377402fea5f4a84639e4d7d95959156b6aa3370d341a7918aac6,af1ced35b4f25189d627712616ff3fd3762ca10bc9fefa64bd22faad82973bdb,57cf9fee5e6156d1b847cb0f7fbb55b583697226d5b1b668631b49c5dc1c1bd1,ce96eb1f00736903d21cfa0388d0bf4ffa090bc0723187c750f83a5f591f193b
nearest_0.5,0.5,nearest,yfxyg8jm46,ykhs7s2dck,32,0.23469137071303514,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,4730fcf4b42a63224baa13e2953b1f9a859c51fd9fa65391af9eaafe473ad024,4b12e82a8ae8b62f3a87606a0ff8ddd7c59f494c29512d9255e5c25e67177574,1742c779e03202a8adf0ad8b5aa836ea67700bd5d064c397f0c055173fce65a1,c4699a88c39419452f272bd86c397b029f33e5792b1856fe7343bc6a038e6853
nearest_0.5,0.5,nearest,ykhs7s2dck,74t7kcdgkr,8,0.084237761408009,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,a9b24ac22437cfae483669dcf3ce5ba423ff491ae5473ed46a3bfbcba1f5d355,2acb146e42e576888c8a4ff21222c4a567dacab809ca692f07dbcab4077d5e4a,b8cdf7960452594fe7050d503bcc9365f02d837a8f61a436ec41c37b7dbc105b,3aa4842eefc89bb1a1a118317b845f2770f32e6e9e615f2a843a40c2986e64a9
nearest_0.5,0.5,nearest,ykhs7s2dck,cgtnjyggtm,8,0.12652322198457377,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,3871a08f7aea22d30e17311d1295f7cfbe70ffdf2e345b8e89e5c9c0696ce25e,15d36ca604315f55fbdbe297c2ff90a9a6ef93a7e065042a2aae1002a01a34bb,111e70712fb49abad467e5b8ac155fa757d98704c66050f352233c98c7e5fc44,c8c0e1857aad76f67bb82f50fb17d33e8f67cb5baf995bffa6301a991fadcc39
nearest_0.5,0.5,nearest,ykhs7s2dck,w68dtmpfyf,8,0.11469764789103969,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,dbe4e1dccebc529161cd8d37240eb5f01e92c79bfa2343c3ae33e0f6ec618de2,14b5f84207de2cf89271e7f88b0ffa872c80cb7002936707438f62953e142888,9493fe39ad7a4d4cf5e99e5f259b1346c15c84e29eb0eba6029a895c75c240c9,225ecb86498e9e359f6c23a72f975ff3567bcdc8dd50d4dcb97025f8a2ef6b5b
nearest_0.5,0.5,nearest,ykhs7s2dck,xcmzfsbd9t,8,0.09615070370471021,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,4c847c481d6df84912a36daabe591b70945016fcb4314f65992a43f83b7772f2,5c787260c4448a42e4364a98233f73dc5ea3ff291c7be0b9cf4a4fbf28448ec2,9543117c110e475110d9ada32919ca1c186b2c50a6a82b9a316180a0fe77e656,dd9c113065c93a3d4ee45077208321b8f42e308b350f3174a6b712a4cc7aac3a
nearest_0.5,0.5,nearest,ykhs7s2dck,yfxyg8jm46,8,0.11944082528526725,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,9e0db5025a15d01e574f806ecd23f1772c7c4fb788d6bb9a7ec5cf9a8c2a4757,64a79c928517f94aa6675e99b65efc1e15629c5f6da2a2ed6937847913f8c033,c9112f6c7f48104f14c01f604ea7d84ab9dd01439a84a864b3f5a59377bb68a3,824072d811b5a97f737cf24a3ce530552f9eed2646e83c64b874f610131b25df
nearest_0.5,0.5,nearest,ykhs7s2dck,74t7kcdgkr,16,0.10228737131119067,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,fde66393616f51d5abe1e3256b5eabf44a46b0f07b2e7296c78b4555e416934d,65ede37fd68b43b7dfaf28f004e5462763c124fad0f24794bffb38e320e52ae7,a09757e4a57ddfcca79e0be21781c24d7da4cfdb1c3023ac9ef2cf1467e0b805,550af1bc0ffa3b7bfbc93a0f45e60419c39b303348d28edaced52718f4a37164
nearest_0.5,0.5,nearest,ykhs7s2dck,cgtnjyggtm,16,0.12539019821232736,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,c4c9c87f26855fbb1278947d604e8caf67f7537ea0c95ea8bb308143389a402c,829438af130ce447904f88f7688e27e121b140b02a614f1ecbd585e708c7a095,1cda125be6d7ea3611b13d2a9a6138ef0699b6567efb36348cd223bed50f18d6,7d6499b5507a3684e7b15d98a8b7ba63c8a50aef1a932d3c9371622eda44f42d
nearest_0.5,0.5,nearest,ykhs7s2dck,w68dtmpfyf,16,0.12118373554946561,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,2bcc57b167ede44debad013afeeec91bcfceb15bec0f660fb13239129a937987,f22e53e068b1a93545f72693b35920da76eb1a5df8601cbd2de16d79b7148534,a405fccbcd8676d49785b6ceef3ef49e9d8f58feefdff00590fbc3960b463fb5,89fa254afbe97f6f45ffc0576fd77d7af395da703435c5a50639e300cea859ef
nearest_0.5,0.5,nearest,ykhs7s2dck,xcmzfsbd9t,16,0.10297957181310928,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,d8da0b66725458e93186ee4b8ea4177dc0e5fce74b2d89c332ac6f69790ada00,d8c1815814cb709288128ba37e3eccb724cc65389666663899fba6da99f232dd,f931d9f5e753c9203ca5d208fe6ca28687ceb49b9dc59b7ff83516067fbebc18,cc60b004c9285b09edb5e6cb518f05f390981ecbf0da51909c774be29ce1b5f0
nearest_0.5,0.5,nearest,ykhs7s2dck,yfxyg8jm46,16,0.12816867140122368,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,2ff77e1659092106f7f666719e49d3ac89685c1f0cbf9111ff7188cfe5a05d13,2b4d6b7712bdf02a545049415298f4fd2d9e3975be0f58f42793f35084f025f0,d857f2963d32004220473bcdd7402e376929487cf23c07d9887229098755470e,1ebf275642a330d20c63eb2566cf0bebfed9ab1f3fa3ae06d125308d50a392c9
nearest_0.5,0.5,nearest,ykhs7s2dck,74t7kcdgkr,32,0.11261121344600827,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,45,1065057f6ba8b0428c1b1e587082afea470f572ff7aa0498a380de08d69180ca,9d925fec46cf96bff0a709192404e8653b4cd8eed469e365bfcad4023643fe34,3f868379fde153d1f8bc7a273d53c4adb1b9aadbe906bc2093888693781d021d,94f39f2ca5d41580b5f9e1019d551f9665b0b88f5719039e6c04a0787f2953ec
nearest_0.5,0.5,nearest,ykhs7s2dck,cgtnjyggtm,32,0.1261271266809404,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,49,e9c7695b2f132dd30605b41ed99133d7225d3147084f1da207a5582a33638e5c,9bc9effd1e3a3393997d743b669bb1fd2b1f75959f6836acc4784aa65f702850,58b8731bbc222dc1fadfa0810d990637ccf6e830bb2bd69ba73acce432aa0cf3,9255369b28f1f45d8e4f8d1117ccb1a46baf4ba16d00bcf6d35fed2afafe9ad7
nearest_0.5,0.5,nearest,ykhs7s2dck,w68dtmpfyf,32,0.10306027727141694,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,43,a342c718f308d21f5aa7ed50454b77a07c429b9e9c891be3964254b5ff2ca704,8c3d923a52201786d58f0e0c6e1e10c80c385ec8d627bcc4bd020d5d44dfca6c,5e378e7148747bf956d989f69fe8fee47e932ee0d8b89ac8b050be96b623162c,f4f278d218ce5c9564476b2aa3d7062c818495e2f3a94b8fe6723aac291b0dd6
nearest_0.5,0.5,nearest,ykhs7s2dck,xcmzfsbd9t,32,0.1113080652894195,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,59,176d82dfef40c25aa0ccf1b6c6b74bd9c9e44bb4ed0e265b5142ba0bcd5483e3,441de1ce04efdd669e6733dd8ac35de92fa4b4a216a1de7e92e92d0092c558d8,abaa4de52b1b34e61c5129624b54d4fddec417c34d05e2cf52682cd80e290dd8,689229299285f3a14e54b5eae46d7f4dd0665f3c26cfdf8a560b849ee8c32bad
nearest_0.5,0.5,nearest,ykhs7s2dck,yfxyg8jm46,32,0.13331142805129179,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,42,283a72e198d2884bc5ae45b4c6130444286c11d6e05a2de21dc33621297e5c00,4b12e82a8ae8b62f3a87606a0ff8ddd7c59f494c29512d9255e5c25e67177574,4bbb2631bf55360fe9c235c97af9f309058a8fd779548d395bafd32da3a9aa6a,566d2124bc8296e5a783fbe06251013cd4f3342d4c054f83f09c4a584624de58
bilinear_0.5,0.5,bilinear,74t7kcdgkr,cgtnjyggtm,8,0.13599330907398957,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,c754d7c1d3f09b0373c0aa51257f3a8205f97c93b37ca1b1d27b970d3604e88c,3e7094fe25444586f7459b5c168827a3e608807f644cdfa22663da2571ca5feb,9b62b7864e8e93808c2c5638602b2b95e520ffc14afb5f34cdc321278ddedac3,bb24f574284f3908e66561b389e753cd7a873af1873a75bcd0d5959cac421ab3
bilinear_0.5,0.5,bilinear,74t7kcdgkr,w68dtmpfyf,8,0.11781549060503162,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,3bf0d6986f4ef90d539a339b3035719be02904d5bf0c1c07d7f9eca0b03620e4,6471b1031909fa57e6dbdb66f1e4649fd8c3239bf40cafbd0744e5ed54c0ffa4,59db6d98da7e1a6464d0d3c1301965b8cf4bbade4f443314ef909885aa5fb3aa,cfa08d6ceb346fde1f4f6a325a5b21d6e16127faea72dfade4652c8a55602390
bilinear_0.5,0.5,bilinear,74t7kcdgkr,xcmzfsbd9t,8,0.11123795031502463,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,919036bf03779d4b99bc066478a964f236e2ba33e440a4a3943e6304be218873,41e405f466b66667c8b99357bd423b3f8974c26105a807e9d11abf5b2c804ab5,a0ff2f41b39d8e6dfb9cf11536b1bd95b9954d7d5c6df236dd838ccf7624e6f7,e3b6c08e59c0897184f496c8f581c63906ee978379adfb24adcaa67d02eb7eac
bilinear_0.5,0.5,bilinear,74t7kcdgkr,yfxyg8jm46,8,0.14392564303215152,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,ab8cc71d7526866ba6c178490e2c3dadaba61f22b761e76199cd6c07fa8a0867,6703901ed8c9d15a42a2be9fea6ebe6a745d42cdbba02eee8f4253b3f99f3cab,4a23e09dbb3bde25d3caab09d92c9770f1c3b8ebc3ec79b89d360f2a0a2ead9e,20b4fad766e6f9505d89c7bb6bd2f41275b299bf851941adc6d4b0a9e54ee121
bilinear_0.5,0.5,bilinear,74t7kcdgkr,ykhs7s2dck,8,0.39888574341662314,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,3dfd51f37f7cc24274453858ae67e3e474a01aef32c5de22bc803f874c1fc642,166c34db64271d21216dd30adcc960d6c55ecbf2c37e526c9e5d0c73cf9dded2,194308fb434e462786dd8d5b44b4c0ccb8a1474caad8cfc9b8aa9afc1f001f11,d172b99e409d31064ddf3d7b119fd031bc53374e739e73233fe9f75a1fc8ad47
bilinear_0.5,0.5,bilinear,74t7kcdgkr,cgtnjyggtm,16,0.12989674814380447,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,df4fc16919aa1b84524d254bcdb6eb0e99511d4e00abd4819aef5f16d1a4de1a,ac8a7ed8c2056af8e7d47112ea42fe39a41d2cd65978f1438a307a16ef2b6c63,44fd099054cd3b5d520adb59904852f7c601940b839907ca2db2b9c395280264,f1695004c69f3e8453262d4d591f95e7ca151091ad6e06114cc35c7eadabe1eb
bilinear_0.5,0.5,bilinear,74t7kcdgkr,w68dtmpfyf,16,0.11883607176639122,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,4572a79a2cdc7c98d810f0fe44028ac1915b0ecf8acab0f4ab34d639f87ee101,5ea2a388ecc3b0d2356144acce8ee709a53691bbf4f4403d089e9cd94519ab16,5cfc70c2dfc09bf1c90a4f7746da4ea70a64cc002b979a069c4b8a43fb3c40c1,d1a466c279a26152f968140f64294afb14922df258631e2b050d35e8187ffa8b
bilinear_0.5,0.5,bilinear,74t7kcdgkr,xcmzfsbd9t,16,0.1396591261738917,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,5d38e5919ea644c536b17915a7d880201f321c5d477e67beff3b3a3cfec66508,b005968f8501f40ef4f14cff7df251d2d6cde56e2aee049873b62b31d11569d8,fe9db2d52817f440891986ca76424f62f6400b6fb623301a846142712084968d,51159cef41bed6d817daa1af83a466e23dfbbdcc28ce64674bd4b993a6be1767
