specimen_id,dataset_id,learner,initial_budget,current_absolute_error,mechanical_oracle_cell,mechanical_oracle_added_measurements,mechanical_oracle_error_after,mechanical_oracle_improvement,reconstruction_oracle_cell,reconstruction_oracle_added_measurements,reconstruction_action_error_after,mechanical_headroom_over_reconstruction,candidate_bank_state_sha256,predictor_state_sha256
c16-8,yfxyg8jm46,huber,0.015625,0.107569465196861,28,1748,0.059236011290674,0.048333453906188,27,1717,0.098482042369331,0.039246031078658,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d7b235089fc1ed774b1f0b5c2ad7da8a9096c033233a928b48aceded94818aa7
c16-8,yfxyg8jm46,ridge,0.015625,0.130284650136244,28,1748,0.087120707180751,0.043163942955493,27,1717,0.125781358193882,0.038660651013131,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,930bfcfef15e20b474b281fee7896b0e13fea30ac8a86623524bd45239be9a4b
c16-8,yfxyg8jm46,shallow_mlp,0.015625,0.130275167036843,25,1717,0.096868403806545,0.033406763230298,27,1717,0.178948682136915,0.08208027833037,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,c758d5c6d9d3b15ef538d48053ea46560c9f4ef572950dd57af2c1f96c49727e
c16-9,yfxyg8jm46,huber,0.015625,0.231556665663315,28,1748,0.220645424364798,0.010911241298517,35,1728,0.221571070349802,0.000925645985004,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,d7b235089fc1ed774b1f0b5c2ad7da8a9096c033233a928b48aceded94818aa7
c16-9,yfxyg8jm46,ridge,0.015625,0.223159787862708,28,1748,0.210366184383549,0.01279360347916,35,1728,0.213964234599999,0.003598050216451,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,930bfcfef15e20b474b281fee7896b0e13fea30ac8a86623524bd45239be9a4b
c16-9,yfxyg8jm46,shallow_mlp,0.015625,0.027525773278457,28,1748,0.002091765705941,0.025434007572515,35,1728,0.022519275987288,0.020427510281346,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,c758d5c6d9d3b15ef538d48053ea46560c9f4ef572950dd57af2c1f96c49727e
q8-1,ykhs7s2dck,huber,0.015625,0.142989478487326,28,1748,0.125051458408085,0.017938020079241,28,1748,0.125051458408085,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-1,ykhs7s2dck,ridge,0.015625,0.096783716526723,28,1748,0.083967633253674,0.012816083273049,28,1748,0.083967633253674,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-1,ykhs7s2dck,shallow_mlp,0.015625,0.338562094135208,35,1728,0.316573106962394,0.021988987172813,28,1748,0.32188721610261,0.005314109140215,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-10,ykhs7s2dck,huber,0.015625,0.088940421410619,35,1728,0.077928309355772,0.011012112054847,35,1728,0.077928309355772,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-10,ykhs7s2dck,ridge,0.015625,0.069368695791965,35,1728,0.05886547605814,0.010503219733824,35,1728,0.05886547605814,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-10,ykhs7s2dck,shallow_mlp,0.015625,0.137223153937988,27,1717,0.103546979803793,0.033676174134195,35,1728,0.12267867219704,0.019131692393246,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-11,ykhs7s2dck,huber,0.015625,0.057320533401919,28,1748,0.0343395125794,0.022981020822519,28,1748,0.0343395125794,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-11,ykhs7s2dck,ridge,0.015625,0.041814077109382,28,1748,0.015523179150221,0.026290897959161,28,1748,0.015523179150221,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-11,ykhs7s2dck,shallow_mlp,0.015625,0.206911901431611,27,1717,0.119389199453573,0.087522701978038,28,1748,0.142897730690806,0.023508531237233,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-12,ykhs7s2dck,huber,0.015625,0.08912497852939,42,1728,0.080853124468925,0.008271854060465,35,1728,0.081963501090798,0.001110376621874,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-12,ykhs7s2dck,ridge,0.015625,0.074716656615756,21,1728,0.069012253598524,0.005704403017233,35,1728,0.070681194621823,0.0016689410233,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-12,ykhs7s2dck,shallow_mlp,0.015625,0.009301774239604,23,1728,0.004356534389713,0.004945239849891,35,1728,0.043743198995563,0.03938666460585,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-13,ykhs7s2dck,huber,0.015625,0.228844142027088,63,1728,0.215389834626411,0.013454307400677,63,1728,0.215389834626411,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-13,ykhs7s2dck,ridge,0.015625,0.196832627065884,63,1728,0.184498224016987,0.012334403048897,63,1728,0.184498224016987,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-13,ykhs7s2dck,shallow_mlp,0.015625,0.337131640727759,9,1728,0.324795308137523,0.012336332590236,63,1728,0.347003942795168,0.022208634657646,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-14,ykhs7s2dck,huber,0.015625,0.251767141766218,27,1717,0.247055619080307,0.004711522685912,39,1728,0.253248767209214,0.006193148128907,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-14,ykhs7s2dck,ridge,0.015625,0.220832889287391,61,1728,0.217152686185467,0.003680203101924,39,1728,0.223234784641083,0.006082098455616,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-14,ykhs7s2dck,shallow_mlp,0.015625,0.440818099144783,30,1717,0.423607968572978,0.017210130571804,39,1728,0.463563559567789,0.039955590994811,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-15,ykhs7s2dck,huber,0.015625,0.036907618961377,27,1717,0.027319396693732,0.009588222267646,63,1728,0.035515622175863,0.008196225482131,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-15,ykhs7s2dck,ridge,0.015625,0.03262156609319,27,1717,0.027566759720657,0.005054806372533,63,1728,0.032020483634936,0.004453723914279,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-15,ykhs7s2dck,shallow_mlp,0.015625,0.415511348934586,14,1728,0.389939233872877,0.025572115061709,63,1728,0.433290878960851,0.043351645087974,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-16,ykhs7s2dck,huber,0.015625,0.133551807037066,31,1717,0.127558070274158,0.005993736762908,7,1706,0.137085451459592,0.009527381185434,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-16,ykhs7s2dck,ridge,0.015625,0.128662134231468,31,1717,0.123564355379899,0.005097778851568,7,1706,0.132831595378256,0.009267239998356,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-16,ykhs7s2dck,shallow_mlp,0.015625,0.169910676462759,54,1728,0.162471082841559,0.007439593621201,7,1706,0.197055242707178,0.034584159865619,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-18,ykhs7s2dck,huber,0.015625,0.283586616815391,47,1728,0.274212310901988,0.009374305913403,63,1728,0.279947454618837,0.005735143716848,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-18,ykhs7s2dck,ridge,0.015625,0.282601420073892,47,1728,0.276149563732185,0.006451856341707,63,1728,0.281503506541024,0.005353942808839,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-18,ykhs7s2dck,shallow_mlp,0.015625,0.437039244455064,18,1728,0.418146982550853,0.018892261904212,63,1728,0.500267381434849,0.082120398883997,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-19,ykhs7s2dck,huber,0.015625,0.107937522569703,27,1717,0.101858420124352,0.006079102445351,56,1706,0.109198364264681,0.007339944140329,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-19,ykhs7s2dck,ridge,0.015625,0.059151750620717,28,1748,0.054497045560147,0.00465470506057,56,1706,0.061904991392206,0.007407945832059,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-19,ykhs7s2dck,shallow_mlp,0.015625,0.210906529354499,57,1728,0.196206696651346,0.014699832703153,56,1706,0.209049803289808,0.012843106638462,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-2,ykhs7s2dck,huber,0.015625,0.068338689674691,35,1728,0.036405812252242,0.031932877422449,28,1748,0.051072215896385,0.014666403644143,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-2,ykhs7s2dck,ridge,0.015625,0.03042142387897,35,1728,0.003105977411413,0.027315446467556,28,1748,0.017130718034548,0.014024740623134,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-2,ykhs7s2dck,shallow_mlp,0.015625,0.23565005767913,35,1728,0.216590079581224,0.019059978097907,28,1748,0.231336169564908,0.014746089983684,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-20,ykhs7s2dck,huber,0.015625,0.012781637018616,30,1717,0.004743702689991,0.008037934328624,28,1748,0.044000071588609,0.039256368898618,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-20,ykhs7s2dck,ridge,0.015625,0.034307911415493,30,1717,0.027074523802611,0.007233387612882,28,1748,0.052400885693757,0.025326361891145,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-20,ykhs7s2dck,shallow_mlp,0.015625,0.377316091174531,35,1728,0.237056132222246,0.140259958952285,28,1748,0.464923967526139,0.227867835303893,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-21,ykhs7s2dck,huber,0.015625,0.045939511003099,28,1748,0.037343843208108,0.008595667794992,27,1717,0.048139072993326,0.010795229785218,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-21,ykhs7s2dck,ridge,0.015625,0.006698839463078,25,1717,0.003848652145155,0.002850187317924,27,1717,0.011337415005217,0.007488762860063,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-21,ykhs7s2dck,shallow_mlp,0.015625,0.259241190328864,26,1717,0.234534352632038,0.024706837696826,27,1717,0.302899101584889,0.068364748952851,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-22,ykhs7s2dck,huber,0.015625,0.142890358682031,61,1728,0.113678302527231,0.0292120561548,63,1728,0.138501408250382,0.024823105723152,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-22,ykhs7s2dck,ridge,0.015625,0.103711724619593,62,1728,0.077659523590631,0.026052201028963,63,1728,0.099109701350822,0.021450177760192,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-22,ykhs7s2dck,shallow_mlp,0.015625,0.33723019827792,38,1728,0.318703528446678,0.018526669831242,63,1728,0.385253194137209,0.06654966569053,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-23,ykhs7s2dck,huber,0.015625,0.169735585261979,19,1728,0.162507029909773,0.007228555352205,28,1748,0.171460340348661,0.008953310438888,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-23,ykhs7s2dck,ridge,0.015625,0.143875626324463,19,1728,0.137340224852155,0.006535401472308,28,1748,0.148900159516973,0.011559934664818,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-23,ykhs7s2dck,shallow_mlp,0.015625,0.572631116300535,18,1728,0.553469567631898,0.019161548668637,28,1748,0.620250822507167,0.06678125487527,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-24,ykhs7s2dck,huber,0.015625,0.0816332668059,28,1748,0.075027399240007,0.006605867565893,27,1717,0.078441912745041,0.003414513505034,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-24,ykhs7s2dck,ridge,0.015625,0.04863661514858,11,1728,0.04387918051492,0.00475743463366,27,1717,0.047434836287571,0.003555655772651,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-24,ykhs7s2dck,shallow_mlp,0.015625,0.200682653988632,19,1728,0.185459316947631,0.015223337041001,27,1717,0.233780796779883,0.048321479832252,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-27,ykhs7s2dck,huber,0.015625,0.080028481995329,35,1728,0.071140018565097,0.008888463430232,28,1748,0.084402383344349,0.013262364779252,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-27,ykhs7s2dck,ridge,0.015625,0.070830764845475,35,1728,0.061213933282017,0.009616831563459,28,1748,0.078347338950604,0.017133405668588,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-27,ykhs7s2dck,shallow_mlp,0.015625,0.122807310128211,12,1760,0.108626481017495,0.014180829110717,28,1748,0.245693525730587,0.137067044713092,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-28,ykhs7s2dck,huber,0.015625,0.011052285854552,36,1760,0.001322776305948,0.009729509548604,35,1728,0.015207078829273,0.013884302523326,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-28,ykhs7s2dck,ridge,0.015625,0.01137457891112,27,1717,0.002828641352026,0.008545937559094,35,1728,0.032316167471794,0.029487526119767,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-28,ykhs7s2dck,shallow_mlp,0.015625,0.350729093169884,35,1728,0.313300430965952,0.037428662203932,35,1728,0.313300430965952,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-29,ykhs7s2dck,huber,0.015625,0.05559704539187,21,1728,0.03694670437901,0.018650341012861,35,1728,0.080049098468371,0.043102394089361,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-29,ykhs7s2dck,ridge,0.015625,0.039090157209753,21,1728,0.016111051161682,0.022979106048071,35,1728,0.061478686356743,0.045367635195061,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-29,ykhs7s2dck,shallow_mlp,0.015625,0.473062586314774,21,1728,0.43191015754121,0.041152428773565,35,1728,0.499736341185664,0.067826183644454,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-3,ykhs7s2dck,huber,0.015625,0.014103050241035,27,1717,0.003692381434705,0.010410668806329,35,1728,0.042387508331878,0.038695126897172,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-3,ykhs7s2dck,ridge,0.015625,0.009615832580092,28,1748,0.000891489782149,0.008724342797942,35,1728,0.060225641476742,0.059334151694592,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-3,ykhs7s2dck,shallow_mlp,0.015625,0.28516468760945,28,1748,0.256799759883346,0.028364927726104,35,1728,0.308964029081285,0.052164269197939,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-30,ykhs7s2dck,huber,0.015625,0.020887197583773,42,1728,0.00558544127873,0.015301756305044,28,1748,0.005823515008899,0.000238073730169,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-30,ykhs7s2dck,ridge,0.015625,0.014171620292612,30,1717,0.008493578371614,0.005678041920997,28,1748,0.023797643120075,0.01530406474846,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-30,ykhs7s2dck,shallow_mlp,0.015625,0.119261666808256,35,1728,0.027678112536732,0.091583554271524,28,1748,0.085552192136415,0.057874079599683,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-31,ykhs7s2dck,huber,0.015625,0.089250905464224,28,1748,0.0471271761339,0.042123729330324,36,1760,0.102612139751939,0.05548496361804,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-31,ykhs7s2dck,ridge,0.015625,0.083444696890927,28,1748,0.044601792216994,0.038842904673933,36,1760,0.112818257805851,0.068216465588857,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-31,ykhs7s2dck,shallow_mlp,0.015625,0.410110374747192,36,1760,0.346755991277962,0.06335438346923,36,1760,0.346755991277962,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-32,ykhs7s2dck,huber,0.015625,0.126456879663819,27,1717,0.101437656404867,0.025019223258952,35,1728,0.111481888129748,0.01004423172488,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-32,ykhs7s2dck,ridge,0.015625,0.127701086475967,27,1717,0.10811481418166,0.019586272294307,35,1728,0.120564192437192,0.012449378255532,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-32,ykhs7s2dck,shallow_mlp,0.015625,0.463003286807374,27,1717,0.406949446411607,0.056053840395768,35,1728,0.466359237129163,0.059409790717556,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-33,ykhs7s2dck,huber,0.015625,0.106115386849795,28,1748,0.08406111347656,0.022054273373235,35,1728,0.085053812667991,0.000992699191431,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-33,ykhs7s2dck,ridge,0.015625,0.097144839253232,28,1748,0.077368563615814,0.019776275637417,35,1728,0.080243724442341,0.002875160826527,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-33,ykhs7s2dck,shallow_mlp,0.015625,0.478405549374131,28,1748,0.456675446228077,0.021730103146053,35,1728,0.502314320337351,0.045638874109274,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-34,ykhs7s2dck,huber,0.015625,0.063983463399862,35,1728,0.039812566206794,0.024170897193068,36,1760,0.04820279643527,0.008390230228476,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-34,ykhs7s2dck,ridge,0.015625,0.040030912083291,27,1717,0.019176589504143,0.020854322579148,36,1760,0.027245164309961,0.008068574805818,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-34,ykhs7s2dck,shallow_mlp,0.015625,0.335197259893946,27,1717,0.260407521323098,0.074789738570848,36,1760,0.317462798676927,0.057055277353829,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
q8-35,ykhs7s2dck,huber,0.015625,0.10184284093176,27,1717,0.089097567966265,0.012745272965495,27,1717,0.089097567966265,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,fca015040ea045f6e797b1387f8ffb219b3295b3d01e5def6edb8ea2d1650612
q8-35,ykhs7s2dck,ridge,0.015625,0.077271157858975,27,1717,0.067969833011049,0.009301324847927,27,1717,0.067969833011049,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,6f9c74bfc77835927a68202085468f8379192e558380f37cf78eaf33509017b7
q8-35,ykhs7s2dck,shallow_mlp,0.015625,0.005759892454548,2,1706,0.000262649791094,0.005497242663454,27,1717,0.022425249766635,0.022162599975541,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,ac96de0227d118c834f786b91fb5f2325ee9e55dac9c8d39b3c769acaf0a3ed7
