study_name,trial_id,outer_fold,state,failure_reason,inner_mae__74t7kcdgkr,inner_mae__cgtnjyggtm,inner_mae__w68dtmpfyf,inner_mae__xcmzfsbd9t,inner_mae__yfxyg8jm46,inner_mae__ykhs7s2dck,mean_mae,worst_mae,domain_sd,objective,accepted_proposals,proposed_variants,acceptance_rate,acceptance_by_domain,control_id,decomposition_family,band,decomposition_parameters,alpha,K_train,K_test,marginalization_stage,feature_layer,feature_aggregation,prediction_aggregation,morphology_beta,consistency,consistency_weight,pca_dimension,regressor,regressor_parameters,seed,runtime_seconds,config_sha256,search_view_sha256,candidate_sha256,evidence_sha256
d8::xcmzfsbd9t,23,xcmzfsbd9t,COMPLETE,,0.07666247111460629,0.15344903468297708,0.10901824885687057,,0.17121995711965515,0.0699478693212037,0.11605951621906256,0.17121995711965515,0.04041940355812396,0.16290644585478875,868,888,0.9774774774774775,"{""74t7kcdgkr"":{""acceptance_rate"":0.9424083769633508,""accepted_proposals"":180,""proposed_variants"":191},""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":196,""proposed_variants"":197},""w68dtmpfyf"":{""acceptance_rate"":0.9555555555555556,""accepted_proposals"":172,""proposed_variants"":180},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B2,gaussian,high,"{""sigma"":1.1748412698232602}",-0.08299751945542255,4,2,prediction,global,mean,trimmed,,none,0.0,8,pls,"{""n_components"":1}",20260843,60.852664180099964,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,903302ba70dd6d8ae68900a1d21640f8c032b18db0fe9d97e4980f1b6f743bad,d5d3ec5fa1be4107285b1450f7b92e23e3b9c16b728f4061332cbd7b3563f97a
d8::xcmzfsbd9t,24,xcmzfsbd9t,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,yfxyg8jm46,ykhs7s2dck",0.10079303172839796,0.1636651063338821,0.14584031146034765,,0.19253228602652867,0.066735940125302,0.13391333513489168,0.19253228602652867,0.04488509542240911,,54,217,0.2488479262672811,"{""74t7kcdgkr"":{""acceptance_rate"":0.08888888888888889,""accepted_proposals"":4,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":0.42857142857142855,""accepted_proposals"":21,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.2558139534883721,""accepted_proposals"":11,""proposed_variants"":43},""yfxyg8jm46"":{""acceptance_rate"":0.30952380952380953,""accepted_proposals"":13,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":0.13157894736842105,""accepted_proposals"":5,""proposed_variants"":38}}",B1,gaussian,low,"{""sigma"":3.3038565696442688}",1.0,1,1,feature,global,trimmed,mean,,none,0.0,8,hist_gradient_boosting,"{""l2_regularization"":0.7162372635885488,""learning_rate"":0.012291087103781092,""max_leaf_nodes"":31}",20260844,15.630254700779915,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,7fd13c11c4e0a578a60ec8d43eff006ff3bc2a6740cb919e0c1a45b8c33cf3af,e47615457a94979926582b9f66e223b6dbd576f253d14b788413e0f2d448530f
d8::xcmzfsbd9t,25,xcmzfsbd9t,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,yfxyg8jm46,ykhs7s2dck",0.07058592380803033,0.14228141565379887,0.08169994714763051,,0.16624983713437552,0.07012519304498788,0.10618846335776462,0.16624983713437552,0.0401941725616895,,696,2511,0.27718040621266427,"{""74t7kcdgkr"":{""acceptance_rate"":0.2613430127041742,""accepted_proposals"":144,""proposed_variants"":551},""cgtnjyggtm"":{""acceptance_rate"":0.43243243243243246,""accepted_proposals"":176,""proposed_variants"":407},""w68dtmpfyf"":{""acceptance_rate"":0.08161044613710555,""accepted_proposals"":75,""proposed_variants"":919},""yfxyg8jm46"":{""acceptance_rate"":0.565068493150685,""accepted_proposals"":165,""proposed_variants"":292},""ykhs7s2dck"":{""acceptance_rate"":0.39766081871345027,""accepted_proposals"":136,""proposed_variants"":342}}",B3,gaussian,low,"{""sigma"":3.8385505908157835}",-0.4970736497664503,1,4,feature,multi_layer,mean,mean,,none,0.0,8,huber,"{""alpha"":1.4572021797605663e-06,""epsilon"":1.0324057022751965}",20260845,112.8341193520464,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,9e54d89f0c1d0068298e654a39c5397cada62b9f83d76b2c8ae1deb7ee2ed860,0fc2ab6de782c4ab49383eac6f9e74e8b13a3d3141f3d6ce4662680b97f8313f
d8::xcmzfsbd9t,26,xcmzfsbd9t,COMPLETE,,0.2893465091901099,0.2547193038047791,0.31198607931468114,,0.21231107109019412,0.3377213346816275,0.28121685961627835,0.3377213346816275,0.04394478340335177,0.3700416716270204,853,913,0.9342825848849945,"{""74t7kcdgkr"":{""acceptance_rate"":0.8888888888888888,""accepted_proposals"":176,""proposed_variants"":198},""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":196,""proposed_variants"":197},""w68dtmpfyf"":{""acceptance_rate"":0.8298969072164949,""accepted_proposals"":161,""proposed_variants"":194},""yfxyg8jm46"":{""acceptance_rate"":0.9767441860465116,""accepted_proposals"":168,""proposed_variants"":172},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B6,gaussian,high,"{""sigma"":1.1293236520592378}",0.6517767424523494,4,1,feature,global,mean_variance,mean,,feature_variance,0.5427913054900472,32,kernel_ridge,"{""alpha"":68.67803324752482,""gamma"":0.00011270611926511967}",20260846,44.88391648000106,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,45afe9db6aeaab4ac2d85e149b4dbbc09c8d5e197b0c83908d58cf62f5029725,ece3beb679335917b64c710a3d4a920af088e724e38d7f5d1603f163a529a9bc
d8::xcmzfsbd9t,27,xcmzfsbd9t,COMPLETE,,0.12984653047340305,0.18933161962132228,0.17436523446836974,,0.25866854706131964,0.14501333350205217,0.1794450530252934,0.25866854706131964,0.04482291269331522,0.24859448105995485,1688,1736,0.9723502304147466,"{""74t7kcdgkr"":{""acceptance_rate"":0.9666666666666667,""accepted_proposals"":348,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.9127906976744186,""accepted_proposals"":314,""proposed_variants"":344},""yfxyg8jm46"":{""acceptance_rate"":0.9880952380952381,""accepted_proposals"":332,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":0.993421052631579,""accepted_proposals"":302,""proposed_variants"":304}}",B8,wavelet,high,"{""level"":1,""wavelet"":""haar""}",0.27349048896065487,4,8,prediction,global,mean,morphology_weighted,0.2238546637975581,pairwise_ranking,0.0047214830146075915,8,svr,"{""C"":953.0633225524958,""epsilon"":0.23283257383861905,""gamma"":16.09035161174751}",20260847,82.76093880832195,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,9611a170b0370fea05809f1e09ba7edc512c50bb1dcfa01c1cece668427496c2,33be7d3a1d38ed7ae2a92a90c80234041794d70a45ecec9127de5f491a34ee3b
d8::xcmzfsbd9t,28,xcmzfsbd9t,PRUNED,invalid_combination:B6_requires_consistency,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,{},,0.11715884879231453,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,,
d8::xcmzfsbd9t,29,xcmzfsbd9t,COMPLETE,,0.07133209899751619,0.13932846429273416,0.09887766177678455,,0.16020077422510448,0.05978203067843994,0.10590420599411585,0.16020077422510448,0.03856723045837632,0.14981112259622958,1667,1736,0.9602534562211982,"{""74t7kcdgkr"":{""acceptance_rate"":0.9333333333333333,""accepted_proposals"":336,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":0.9948979591836735,""accepted_proposals"":390,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8808139534883721,""accepted_proposals"":303,""proposed_variants"":344},""yfxyg8jm46"":{""acceptance_rate"":0.9970238095238095,""accepted_proposals"":335,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":0.9967105263157895,""accepted_proposals"":303,""proposed_variants"":304}}",B8,fourier,high,"{""cutoff"":0.35138084582865203,""transition"":0.07250734189305907}",0.29952819497368366,4,8,prediction,global,mean,median,,prediction_variance,0.34463401018469175,4,elastic_net,"{""alpha"":0.0004574738118049543,""l1_ratio"":0.02317085567339794}",20260849,80.16691636713222,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,ff6b3bafb76f1895c3bac186a11524f90a561f01fe251d493be9b13657f8b3b8,e1929272173673fc51143f6a8b3daedc153d9ec30a7b3f58d04df6ca1178dd1e
d8::xcmzfsbd9t,30,xcmzfsbd9t,COMPLETE,,0.15188844011438082,0.16610163238162304,0.12378724098989556,,0.1547116324600781,0.11202491300438587,0.14170277179007268,0.16610163238162304,0.020347109078518253,0.18526289079333025,1736,1736,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":360,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":344,""proposed_variants"":344},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":336,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B3,gaussian,mid,"{""sigma"":2.7337497900578405}",-0.01960561564711852,1,8,feature,layer3,trimmed,mean,,none,0.0,64,ridge,"{""alpha"":0.1321391207385951}",20260850,104.12378168525174,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,ad4355900059b8ec00b51fea65a11d8b6c7112de460376695af8248f61bfe140,792cf8f1cacc56c2ab9cfa790fb04f9792f83ccb9e6e520f9c62fb8ee218688e
d8::xcmzfsbd9t,31,xcmzfsbd9t,COMPLETE,,0.06137422770566331,0.1351047384446446,0.09982075847381187,,0.15401764334360066,0.06540978794175505,0.10314543118189509,0.15401764334360066,0.036849002564943806,0.14533474227428964,868,868,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":172,""proposed_variants"":172},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,gaussian,high,"{""sigma"":1.9121202714396004}",-0.01387233837856057,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":659.6281571361045}",20260851,43.06581298401579,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,5b11986ab74d2f67ad893ee4c61ecda4f1cb5628ee6439f9b6bd1976550c831d,3b4a9a9c81c78f47d6210a0e114a9a074c16ca1a81e682cdc63c318e07fa5788
d8::xcmzfsbd9t,32,xcmzfsbd9t,COMPLETE,,0.06291701219653158,0.13602403096123575,0.09860548596610787,,0.14110843367457399,0.07059762895526045,0.10185051835074192,0.14110843367457399,0.0322865424346312,0.14035628101284853,217,217,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":45,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":49,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":42,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":38,""proposed_variants"":38}}",B0,gaussian,low,"{""sigma"":2.0}",0.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260852,14.953153923153877,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,10320da2b221b93bb5bdced2a82bb8cd54199163370725e07cedfa493c406ca5,52b1f52853b7062bdfe0d7cef5cbd2e6a03c4dd1c7c7181cd54cc4403ffb99aa
d8::xcmzfsbd9t,33,xcmzfsbd9t,COMPLETE,,0.06328994162998565,0.13540803389569211,0.0963623300191724,,0.13968270421643617,0.07209723013929886,0.10136804798011703,0.13968270421643617,0.03149131212327189,0.13943785524655325,861,895,0.9620111731843576,"{""74t7kcdgkr"":{""acceptance_rate"":0.9521276595744681,""accepted_proposals"":179,""proposed_variants"":188},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.8691099476439791,""accepted_proposals"":166,""proposed_variants"":191},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,gaussian,high,"{""sigma"":1.6720248623723608}",0.23407606073899268,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":0.6454715421049613}",20260853,44.65308556286618,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,3fc6070f5fce4d298c2176163604ed27daca275948342f9aaad6f24f41861e99,e595dc00562f867f0ee17b7324b3573fda6439e2d6bc71c45b19630b8d59095c
d8::xcmzfsbd9t,34,xcmzfsbd9t,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,yfxyg8jm46,ykhs7s2dck",0.07997735443123358,0.16301363710270578,0.12154170071791817,,0.18656058895651498,0.0666578467226832,0.12355022558621113,0.18656058895651498,0.0461888271904883,,88,217,0.4055299539170507,"{""74t7kcdgkr"":{""acceptance_rate"":0.17777777777777778,""accepted_proposals"":8,""proposed_variants"":45},""cgtnjyggtm"":{""acceptance_rate"":0.5918367346938775,""accepted_proposals"":29,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.5348837209302325,""accepted_proposals"":23,""proposed_variants"":43},""yfxyg8jm46"":{""acceptance_rate"":0.47619047619047616,""accepted_proposals"":20,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":0.21052631578947367,""accepted_proposals"":8,""proposed_variants"":38}}",B1,gaussian,low,"{""sigma"":1.5228989601546408}",1.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":0.30912745639668265}",20260854,15.755497222300619,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,3d099f6ba3cbafbc0cfa5f11da6fa8094ebe7bf5586bbd2e54bc5c7dfa98e9c0,00baea2fc866cf07dd807be36001264b9a2403c4401a47d276cd89ece8cc4128
d8::xcmzfsbd9t,35,xcmzfsbd9t,COMPLETE,,0.06761053226275417,0.14169572482489068,0.10172665980867115,,0.15619793166150614,0.07313029535523406,0.10807222878261125,0.15619793166150614,0.03562296059061952,0.1506840077570497,868,886,0.9796839729119639,"{""74t7kcdgkr"":{""acceptance_rate"":0.967741935483871,""accepted_proposals"":180,""proposed_variants"":186},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9347826086956522,""accepted_proposals"":172,""proposed_variants"":184},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B2,gaussian,high,"{""sigma"":0.9047109145307616}",0.23626385208888923,4,1,feature,global,mean,mean,,none,0.0,16,ridge,"{""alpha"":0.7345781549569497}",20260855,57.28966177627444,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,a89e9f7534d0b4450e8aec3d42c870cf73fa9dacd95cd221fec8571d2b6648d1,5f42a1c6ed685a5e47a0155d36367d8907161c1d2e18232eb186130d1292140d
d8::xcmzfsbd9t,36,xcmzfsbd9t,COMPLETE,,0.06295140811026281,0.13608852554716905,0.09860787194014345,,0.14088684263044324,0.0706910454127337,0.10184513872815044,0.14088684263044324,0.03222000587327842,0.1402888499730891,868,868,1.0,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":172,""proposed_variants"":172},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,gaussian,high,"{""sigma"":2.8521804543755542}",-0.0053518649456736345,4,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":0.004636030201089817}",20260856,43.46881479630247,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,ee9e4ac6444e7021d08b23433ae6e2a1ad095e5a4530f034a18be6ec12d22447,de2ee61944c2689a5ed63b1be0624e350ce1cceb55ca8947d569787b2ae31de7
d8::xcmzfsbd9t,37,xcmzfsbd9t,COMPLETE,,0.06164738412754007,0.13606450379705975,0.0993464974537027,,0.14449368116678185,0.06861743311574357,0.10203389993216558,0.14449368116678185,0.033810850528528176,0.14153840527671385,868,938,0.9253731343283582,"{""74t7kcdgkr"":{""acceptance_rate"":0.8780487804878049,""accepted_proposals"":180,""proposed_variants"":205},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.8686868686868687,""accepted_proposals"":172,""proposed_variants"":198},""yfxyg8jm46"":{""acceptance_rate"":0.9438202247191011,""accepted_proposals"":168,""proposed_variants"":178},""ykhs7s2dck"":{""acceptance_rate"":0.9440993788819876,""accepted_proposals"":152,""proposed_variants"":161}}",B4,gaussian,high,"{""sigma"":4.513214506969996}",0.19353060832702557,4,2,prediction,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":217.25887201852356}",20260857,261.3906852537766,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,a198d69a15a53377735153e0b387b318bb154c987c940b7b2b96cf78c2fddf6a,a410519bb143cff9a50bdbda116cdb9300bd30e7a3bcd0cf84c9358d9ce3e14a
d8::xcmzfsbd9t,38,xcmzfsbd9t,PRUNED,"morphology_acceptance:74t7kcdgkr,cgtnjyggtm,w68dtmpfyf,ykhs7s2dck",0.06396225344538128,0.1378514087154006,0.09739029026101827,,0.14268528314120435,0.0726405758564713,0.10290596228389517,0.14268528314120435,0.03245491428344914,,330,865,0.3815028901734104,"{""74t7kcdgkr"":{""acceptance_rate"":0.3879781420765027,""accepted_proposals"":71,""proposed_variants"":183},""cgtnjyggtm"":{""acceptance_rate"":0.5448717948717948,""accepted_proposals"":85,""proposed_variants"":156},""w68dtmpfyf"":{""acceptance_rate"":0.0989399293286219,""accepted_proposals"":28,""proposed_variants"":283},""yfxyg8jm46"":{""acceptance_rate"":0.7105263157894737,""accepted_proposals"":81,""proposed_variants"":114},""ykhs7s2dck"":{""acceptance_rate"":0.5038759689922481,""accepted_proposals"":65,""proposed_variants"":129}}",B5,wavelet,low,"{""level"":3,""wavelet"":""sym4""}",0.3971892057899045,2,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":1.247587184346143}",20260858,64.65450908383355,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,1d2872752ea77cdba31dc9dabf0c2cfbdc54509cb1232686958dd7f7ecd40f22,aa92b3a0e1d9a033d0eabce8742ca8eba7e001251b226381707189b2891f85d9
d8::xcmzfsbd9t,39,xcmzfsbd9t,COMPLETE,,0.06256580550177777,0.13556215999282656,0.09887328695093298,,0.14291072294205331,0.0698038785979171,0.10194317079710155,0.14291072294205331,0.03286795384804631,0.14095764691741952,868,871,0.9965556831228473,"{""74t7kcdgkr"":{""acceptance_rate"":1.0,""accepted_proposals"":180,""proposed_variants"":180},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9828571428571429,""accepted_proposals"":172,""proposed_variants"":175},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B7,gaussian,high,"{""sigma"":0.8414651655714295}",0.18569940144858968,4,4,prediction,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":92.78390054661611}",20260859,43.451958801131696,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,26fee94e2656a7b587c1f9cfbd1dc5c05a30d4629af6cf9099a9132bf052fe1b,4008f4bb338d77eebc19997055a8b251a6f34cee9c0917ddc2530bd6882c5bfa
d8::xcmzfsbd9t,40,xcmzfsbd9t,COMPLETE,,0.07262963665091547,0.13969363281936534,0.0874991890732836,,0.1616233464570081,0.0720090187413815,0.10669096474839082,0.1616233464570081,0.036981288144532665,0.15079493017709614,1681,1736,0.9683179723502304,"{""74t7kcdgkr"":{""acceptance_rate"":0.9722222222222222,""accepted_proposals"":350,""proposed_variants"":360},""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8837209302325582,""accepted_proposals"":304,""proposed_variants"":344},""yfxyg8jm46"":{""acceptance_rate"":0.9851190476190477,""accepted_proposals"":331,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":304,""proposed_variants"":304}}",B5,fourier,high,"{""cutoff"":0.16337664698850457,""transition"":0.034271726915715214}",-0.1943300763081965,8,1,feature,multi_layer,mean,mean,,none,0.0,8,huber,"{""alpha"":0.0064348438512625995,""epsilon"":2.425437840988703}",20260860,79.12057369202375,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,e749d97607e1770ec3d3fc75ede42ab28e92591cf884e3f3724354a4777d0f4a,3100d36123c51e544ba53605c49b37cbf6682b32f2065a318dd5f9d61950792a,762786894bb6f1035cd9896d2402aacb3112ab19e6126c9b6f002c5ed9264854
