replicate,reference_mode,control_mode,control_minus_reference_regret,reference_minus_control_utility
4452,spatial_real,deepsets_real,0.00003989168103219759,0.00003989168103219747
4453,spatial_real,deepsets_real,-0.00005272221286842556,-0.0000527222128684237
4454,spatial_real,deepsets_real,0.000043569685490483776,0.000043569685490484636
4455,spatial_real,deepsets_real,-0.000010295241010519277,-0.000010295241010520149
4456,spatial_real,deepsets_real,-0.00006034249546103618,-0.00006034249546103663
4457,spatial_real,deepsets_real,0.0000220328590608499,0.000022032859060849564
4458,spatial_real,deepsets_real,0.000017786353604688023,0.000017786353604685763
4459,spatial_real,deepsets_real,-0.00007414703798079743,-0.00007414703798079721
4460,spatial_real,deepsets_real,-4.978070043615106e-6,-4.978070043615345e-6
4461,spatial_real,deepsets_real,0.000013652191699167529,0.000013652191699166353
4462,spatial_real,deepsets_real,0.00005849356614157607,0.000058493566141576196
4463,spatial_real,deepsets_real,-0.0000678905876416707,-0.00006789058764166999
4464,spatial_real,deepsets_real,-0.00005081733013874203,-0.00005081733013874044
4465,spatial_real,deepsets_real,-1.370958318399132e-6,-1.3709583183993037e-6
4466,spatial_real,deepsets_real,-0.000016156734753764005,-0.000016156734753764025
4467,spatial_real,deepsets_real,-0.00013375792380012288,-0.00013375792380012293
4468,spatial_real,deepsets_real,-0.0001032492074506183,-0.00010324920745061933
4469,spatial_real,deepsets_real,-0.000035899587390432704,-0.00003589958739043378
4470,spatial_real,deepsets_real,0.00002272979614397798,0.000022729796143976824
4471,spatial_real,deepsets_real,-0.00009009999733027684,-0.0000900999973302775
4472,spatial_real,deepsets_real,-0.00011641501228958218,-0.00011641501228958123
4473,spatial_real,deepsets_real,-0.000020809423033983237,-0.000020809423033983034
4474,spatial_real,deepsets_real,-0.000013558557725906577,-0.000013558557725905926
4475,spatial_real,deepsets_real,-0.0001516078613215142,-0.000151607861321513
4476,spatial_real,deepsets_real,0.000051741165670115184,0.000051741165670115035
4477,spatial_real,deepsets_real,0.000024006988129589176,0.000024006988129587828
4478,spatial_real,deepsets_real,-0.00002980241674221922,-0.000029802416742219073
4479,spatial_real,deepsets_real,0.000036150514898740674,0.00003615051489873984
4480,spatial_real,deepsets_real,0.00003141346163047006,0.000031413461630470604
4481,spatial_real,deepsets_real,-1.815438787621896e-7,-1.8154387876214895e-7
4482,spatial_real,deepsets_real,-0.00003826618914813153,-0.000038266189148132394
4483,spatial_real,deepsets_real,-0.00011771797195031866,-0.00011771797195031832
4484,spatial_real,deepsets_real,0.0000893426714416243,0.00008934267144162485
4485,spatial_real,deepsets_real,0.0000285974321286471,0.000028597432128646357
4486,spatial_real,deepsets_real,-0.000023351578685213623,-0.000023351578685212637
4487,spatial_real,deepsets_real,-0.00004973683623145028,-0.00004973683623144792
4488,spatial_real,deepsets_real,0.000014838309303018328,0.000014838309303017597
4489,spatial_real,deepsets_real,-7.659409806923199e-6,-7.659409806923257e-6
4490,spatial_real,deepsets_real,0.0001289185116820178,0.0001289185116820187
4491,spatial_real,deepsets_real,4.305295189564508e-6,4.305295189564413e-6
4492,spatial_real,deepsets_real,0.000029162679713441313,0.000029162679713442933
4493,spatial_real,deepsets_real,-0.000010429428017092133,-0.000010429428017091514
4494,spatial_real,deepsets_real,-0.00003322139285810797,-0.00003322139285810769
4495,spatial_real,deepsets_real,-0.000025651711398328354,-0.00002565171139832923
4496,spatial_real,deepsets_real,-0.000021066056311002876,-0.00002106605631100191
4497,spatial_real,deepsets_real,-8.48033309178963e-6,-8.480333091791454e-6
4498,spatial_real,deepsets_real,0.000040066617375341014,0.00004006661737534095
4499,spatial_real,deepsets_real,0.000014132945919518672,0.000014132945919518257
4500,spatial_real,deepsets_real,-0.000019362707739497127,-0.00001936270773949819
4501,spatial_real,deepsets_real,-9.166919320022284e-6,-9.166919320022724e-6
4502,spatial_real,deepsets_real,-0.00005962798474043202,-0.000059627984740432
4503,spatial_real,deepsets_real,-0.00003082126040475971,-0.00003082126040476073
4504,spatial_real,deepsets_real,-0.00003611245426641171,-0.000036112454266412785
4505,spatial_real,deepsets_real,0.000023396206291269258,0.000023396206291270136
4506,spatial_real,deepsets_real,0.00005911972143574952,0.00005911972143574889
4507,spatial_real,deepsets_real,0.00005860150483052735,0.00005860150483052768
4508,spatial_real,deepsets_real,0.000012941696029648668,0.000012941696029647138
4509,spatial_real,deepsets_real,-0.0000635048182696995,-0.00006350481826969902
4510,spatial_real,deepsets_real,0.00005390414559871409,0.00005390414559871545
4511,spatial_real,deepsets_real,5.471883365624809e-6,5.471883365624733e-6
4512,spatial_real,deepsets_real,0.00005299350745569207,0.00005299350745569172
4513,spatial_real,deepsets_real,0.00008392659294007415,0.00008392659294007292
4514,spatial_real,deepsets_real,0.000050208742841159906,0.00005020874284115966
4515,spatial_real,deepsets_real,-0.000031183280506982824,-0.00003118328050698447
4516,spatial_real,deepsets_real,-0.00018699361790375409,-0.00018699361790375417
4517,spatial_real,deepsets_real,-0.000023499871259372262,-0.000023499871259372926
4518,spatial_real,deepsets_real,0.00003517290071724065,0.00003517290071724076
4519,spatial_real,deepsets_real,-0.00010055983786530266,-0.00010055983786530185
4520,spatial_real,deepsets_real,-0.00005548111910262665,-0.00005548111910262625
4521,spatial_real,deepsets_real,-0.000038493259818275956,-0.00003849325981827538
4522,spatial_real,deepsets_real,-0.0000474312141172167,-0.00004743121411721668
4523,spatial_real,deepsets_real,0.00005152976363567678,0.00005152976363567555
4524,spatial_real,deepsets_real,0.000039909038907128394,0.00003990903890712801
4525,spatial_real,deepsets_real,0.0001519483479603921,0.00015194834796039276
4526,spatial_real,deepsets_real,0.000021313902109338853,0.00002131390210933937
4527,spatial_real,deepsets_real,-0.00003195017567201794,-0.00003195017567201903
4528,spatial_real,deepsets_real,0.00010372610011625313,0.0001037261001162515
4529,spatial_real,deepsets_real,0.0001008349163212274,0.00010083491632122783
4530,spatial_real,deepsets_real,-0.00004253860346335042,-0.00004253860346335161
4531,spatial_real,deepsets_real,-0.00007074101612718671,-0.00007074101612718595
4532,spatial_real,deepsets_real,0.00011131931233216857,0.0001113193123321691
4533,spatial_real,deepsets_real,-8.99796386145263e-6,-8.997963861451428e-6
4534,spatial_real,deepsets_real,0.00004507166599469932,0.00004507166599469899
4535,spatial_real,deepsets_real,0.0000376130680233679,0.000037613068023369036
4536,spatial_real,deepsets_real,-0.00015173279741369835,-0.00015173279741369916
4537,spatial_real,deepsets_real,0.00011118218494296044,0.00011118218494296115
4538,spatial_real,deepsets_real,0.00008318391661469935,0.00008318391661469905
4539,spatial_real,deepsets_real,-0.00002630252182435373,-0.000026302521824354306
4540,spatial_real,deepsets_real,-0.0000678752291011616,-0.00006787522910116002
4541,spatial_real,deepsets_real,0.00001787045246495293,0.00001787045246495209
4542,spatial_real,deepsets_real,0.000037012706392064096,0.000037012706392062666
4543,spatial_real,deepsets_real,-0.00001976945639229685,-0.00001976945639229759
4544,spatial_real,deepsets_real,-0.000019302641310494268,-0.000019302641310493455
4545,spatial_real,deepsets_real,0.00001158650220113346,0.000011586502201133488
4546,spatial_real,deepsets_real,-0.00004068971804637728,-0.00004068971804637698
4547,spatial_real,deepsets_real,-0.00007576108802696217,-0.00007576108802696264
4548,spatial_real,deepsets_real,0.000039796431242078434,0.00003979643124207928
4549,spatial_real,deepsets_real,4.103177364275848e-6,4.103177364276498e-6
4550,spatial_real,deepsets_real,-7.032637725573436e-6,-7.032637725573664e-6
4551,spatial_real,deepsets_real,0.00012168738660646265,0.00012168738660646229
4552,spatial_real,deepsets_real,-0.000036007138737601495,-0.00003600713873760136
4553,spatial_real,deepsets_real,-0.000014832946501557899,-0.000014832946501557403
4554,spatial_real,deepsets_real,-0.00001457511022012198,-0.000014575110220121167
4555,spatial_real,deepsets_real,0.000017892497439178933,0.00001789249743917831
4556,spatial_real,deepsets_real,-0.00003096009659969383,-0.00003096009659969367
4557,spatial_real,deepsets_real,0.00005563251589190491,0.00005563251589190483
4558,spatial_real,deepsets_real,0.000029711184545295106,0.000029711184545293832
4559,spatial_real,deepsets_real,0.00007941093324114635,0.00007941093324114634
4560,spatial_real,deepsets_real,0.0000257947299526929,0.00002579472995269448
4561,spatial_real,deepsets_real,0.000023406911038794585,0.000023406911038794937
4562,spatial_real,deepsets_real,8.674240841652936e-6,8.67424084165334e-6
4563,spatial_real,deepsets_real,-0.000015018179253991314,-0.00001501817925399246
4564,spatial_real,deepsets_real,0.00006758228556764222,0.00006758228556764073
4565,spatial_real,deepsets_real,0.0001298650974056268,0.00012986509740562619
4566,spatial_real,deepsets_real,-0.00005345153707806381,-0.000053451537078064714
4567,spatial_real,deepsets_real,0.00005824016983056561,0.00005824016983056607
4568,spatial_real,deepsets_real,0.000029754267719014963,0.0000297542677190148
4569,spatial_real,deepsets_real,-0.00007654637392836827,-0.00007654637392836814
4570,spatial_real,deepsets_real,6.171951929766333e-6,6.1719519297662175e-6
4571,spatial_real,deepsets_real,-0.00006544600820498497,-0.00006544600820498495
4572,spatial_real,deepsets_real,-0.00002261053320879528,-0.000022610533208796888
4573,spatial_real,deepsets_real,-0.00003533360639046036,-0.000035333606390460437
4574,spatial_real,deepsets_real,-0.00003393646498278206,-0.00003393646498278173
4575,spatial_real,deepsets_real,7.951281139503136e-6,7.95128113950329e-6
4576,spatial_real,deepsets_real,0.00003825911864952768,0.00003825911864952853
4577,spatial_real,deepsets_real,-0.000055669015960479844,-0.000055669015960480284
4578,spatial_real,deepsets_real,-0.00008311734217674501,-0.00008311734217674481
4579,spatial_real,deepsets_real,1.2750446764083513e-6,1.2750446764088843e-6
4580,spatial_real,deepsets_real,-0.00004553754252815522,-0.00004553754252815484
4581,spatial_real,deepsets_real,-0.000037966224535385465,-0.00003796622453538473
4582,spatial_real,deepsets_real,-0.00009698856125880979,-0.00009698856125881109
4583,spatial_real,deepsets_real,0.0000214842334086765,0.000021484233408676867
4584,spatial_real,deepsets_real,-0.000027461021053917616,-0.000027461021053917775
4585,spatial_real,deepsets_real,0.000029382480747068274,0.000029382480747068606
4586,spatial_real,deepsets_real,0.00003680247019611568,0.00003680247019611566
4587,spatial_real,deepsets_real,0.000028433406186542606,0.000028433406186542697
4588,spatial_real,deepsets_real,-0.0000229483110630978,-0.000022948311063097794
4589,spatial_real,deepsets_real,0.00011828850115430754,0.0001182885011543079
4590,spatial_real,deepsets_real,-9.357915542540276e-6,-9.35791554254052e-6
4591,spatial_real,deepsets_real,-4.543678930063871e-6,-4.543678930063546e-6
4592,spatial_real,deepsets_real,0.00001724095414848429,0.00001724095414848454
4593,spatial_real,deepsets_real,-8.525485165492818e-7,-8.525485165480756e-7
4594,spatial_real,deepsets_real,-0.00006565700949212692,-0.0000656570094921269
4595,spatial_real,deepsets_real,0.00003526237974161867,0.000035262379741617805
4596,spatial_real,deepsets_real,-0.00006578659128905935,-0.00006578659128905893
4597,spatial_real,deepsets_real,0.000013910678996124163,0.000013910678996124302
4598,spatial_real,deepsets_real,0.00006116799022889106,0.00006116799022888929
4599,spatial_real,deepsets_real,-0.000019160009250204026,-0.00001916000925020442
4600,spatial_real,deepsets_real,0.00006664115044231148,0.00006664115044231028
4601,spatial_real,deepsets_real,-0.00004650759644065876,-0.000046507596440659415
4602,spatial_real,deepsets_real,0.0000929296961049714,0.00009292969610497105
4603,spatial_real,deepsets_real,-0.00005099299144839704,-0.00005099299144839727
4604,spatial_real,deepsets_real,-0.00005708456082189131,-0.000057084560821891115
4605,spatial_real,deepsets_real,-0.00003858736020714964,-0.00003858736020714962
4606,spatial_real,deepsets_real,0.00011775386052524361,0.00011775386052524288
4607,spatial_real,deepsets_real,-0.00007959864868540272,-0.00007959864868540207
4608,spatial_real,deepsets_real,-2.0575984317711938e-6,-2.0575984317709134e-6
4609,spatial_real,deepsets_real,0.000028695540375687362,0.000028695540375688056
4610,spatial_real,deepsets_real,0.00004175932479954722,0.000041759324799546075
4611,spatial_real,deepsets_real,-0.00003076556068925025,-0.00003076556068925075
4612,spatial_real,deepsets_real,-0.00002400754733154504,-0.000024007547331546096
4613,spatial_real,deepsets_real,-0.0001269181845320585,-0.0001269181845320569
4614,spatial_real,deepsets_real,0.0000771294232664712,0.0000771294232664712
4615,spatial_real,deepsets_real,-0.00007155932225422761,-0.00007155932225422798
4616,spatial_real,deepsets_real,-0.0000425314017247257,-0.000042531401724726425
4617,spatial_real,deepsets_real,5.951863622884132e-6,5.951863622884582e-6
4618,spatial_real,deepsets_real,-0.00002957852027650418,-0.00002957852027650324
4619,spatial_real,deepsets_real,0.00004070330216770854,0.000040703302167709616
4620,spatial_real,deepsets_real,-0.00007981639484420614,-0.00007981639484420553
4621,spatial_real,deepsets_real,0.00017368003573883968,0.0001736800357388396
4622,spatial_real,deepsets_real,-9.308281907839203e-6,-9.308281907838822e-6
4623,spatial_real,deepsets_real,-0.00008544342387997612,-0.00008544342387997743
4624,spatial_real,deepsets_real,0.000021915776136504268,0.00002191577613650421
4625,spatial_real,deepsets_real,-0.00009987340744056627,-0.00009987340744056573
4626,spatial_real,deepsets_real,0.000017198205001356555,0.000017198205001356728
4627,spatial_real,deepsets_real,0.00008939400141627265,0.00008939400141627257
4628,spatial_real,deepsets_real,0.00005203799162379856,0.00005203799162379795
4629,spatial_real,deepsets_real,6.817773237788721e-6,6.817773237788034e-6
4630,spatial_real,deepsets_real,0.00006865152566004964,0.00006865152566004941
4631,spatial_real,deepsets_real,-0.00009933437026855435,-0.00009933437026855455
4632,spatial_real,deepsets_real,0.000020286835139572516,0.000020286835139572818
4633,spatial_real,deepsets_real,0.00002742449799792747,0.000027424497997927757
4634,spatial_real,deepsets_real,0.000011041855790443547,0.000011041855790443534
4635,spatial_real,deepsets_real,-0.000010516898804147195,-0.000010516898804146443
4636,spatial_real,deepsets_real,-0.00008490091241935883,-0.0000849009124193581
4637,spatial_real,deepsets_real,0.000042514633027399745,0.00004251463302739884
4638,spatial_real,deepsets_real,0.00006703094422783312,0.00006703094422783358
4639,spatial_real,deepsets_real,-0.00005085733759572995,-0.0000508573375957302
4640,spatial_real,deepsets_real,-0.000035375172256498236,-0.00003537517225649852
4641,spatial_real,deepsets_real,0.000029450342061893876,0.000029450342061893998
4642,spatial_real,deepsets_real,-0.000036451925593005155,-0.00003645192559300483
4643,spatial_real,deepsets_real,0.00002910004513990867,0.00002910004513990818
4644,spatial_real,deepsets_real,0.00014565741988426897,0.00014565741988426849
4645,spatial_real,deepsets_real,0.00004743358729137418,0.00004743358729137547
4646,spatial_real,deepsets_real,0.00005581243545801801,0.00005581243545801811
4647,spatial_real,deepsets_real,-0.0001245151085448315,-0.00012451510854483117
4648,spatial_real,deepsets_real,0.000014877751800017151,0.000014877751800015376
